,LS,BST,LLRBT,BF
25230,0.0005693610378839033,1.5874615674966587e-06,2.217954809674908e-06,2.324907632476283e-06
26071,0.0005672655209691751,1.5839101418792996e-06,2.2445831484152773e-06,2.3571202166190527e-06
26912,0.000562593523312014,1.5882977605968235e-06,2.2701404661948393e-06,2.3742677209206745e-06
27753,0.0006234308337811979,1.6027241181624933e-06,2.2890964264494427e-06,2.4043198796672695e-06
28594,0.0005795252794499184,1.598801151443478e-06,2.3165949563700876e-06,2.3593620980295155e-06
29435,0.000639082569492246,1.6063643825548025e-06,2.3278438698696913e-06,2.37801137066301e-06
30276,0.0006299382683323321,1.5645720723614848e-06,2.31148781620154e-06,2.3808457686805056e-06
31117,0.0006993409877946309,1.6014104887390288e-06,2.3166552680510377e-06,2.373638146326219e-06
31958,0.0007285677102248082,1.562652997822082e-06,2.2777141373040617e-06,2.3960593875301062e-06
32799,0.0007902761925211595,1.6190924915621792e-06,2.329643074008679e-06,2.355909833701652e-06
33640,0.0008397566175078674,1.6300485697959405e-06,2.328268735062912e-06,2.3621402081708774e-06
34481,0.0009980475194613372,1.6140408062059945e-06,2.3276944844470865e-06,2.379884856321567e-06
35322,0.0009137486782562577,1.5988987373880222e-06,2.333934473860667e-06,2.384287056325157e-06
36163,0.0010060359891626873,1.5846627776152155e-06,2.3452648487147113e-06,2.3774776624840333e-06
37004,0.0010294425616456289,2.6098955150292075e-06,2.2986388248348726e-06,2.40387292493374e-06
37845,0.0010305373207932988,1.8352899997315687e-06,2.3554058354604272e-06,2.3885398094943902e-06
38686,0.0010092864903928967,1.6958478927919898e-06,2.299365568841987e-06,2.3909542125376334e-06
39527,0.0010118598963717136,1.6830119260569709e-06,2.323701358806137e-06,2.4167892396014285e-06
40368,0.0011040273659548576,1.6834990494166834e-06,2.240259467342168e-06,2.379614468386243e-06
41209,0.0010993817162303758,1.602048284498069e-06,2.2532912628050175e-06,2.4160518019391787e-06
42050,0.0010719180956120825,1.6349275813250025e-06,2.2927295216871855e-06,2.422109387768005e-06
42891,0.0011002820957272629,1.7249451335006898e-06,2.314862317230484e-06,2.4621561303128137e-06
43732,0.0011509839265122412,1.7023197329312632e-06,2.3111194311299387e-06,2.456242533682615e-06
44573,0.00137820348263197,1.6447026741802008e-06,2.2537156393742956e-06,2.4461489968608485e-06
45414,0.001201690983213057,1.695790913366123e-06,2.294426162859613e-06,2.4685324751771988e-06
46255,0.001338486574828377,1.6132791456125608e-06,2.341249283753472e-06,2.4485517396813754e-06
47096,0.001307408864459839,1.6596854302322988e-06,2.2827800221254178e-06,2.4319150156144977e-06
47937,0.0013460809871588552,1.635221182902711e-06,2.2348433806680553e-06,2.445436115889306e-06
48778,0.0013478161968822685,1.642843919331977e-06,2.3364323701863304e-06,2.4481385427210992e-06
49619,0.0013428680857119082,1.7228132538890483e-06,2.259316866461256e-06,2.4118986239212507e-06
50460,0.0014148030544224263,1.6805797029252447e-06,2.2600832076982486e-06,2.497717259673897e-06
51301,0.001385413027126043,1.6652486968460843e-06,2.232190817509086e-06,2.4473121434603945e-06
52142,0.001403997980924366,1.703466560025144e-06,2.390037238952456e-06,2.4637426789038293e-06
52983,0.001437496567428552,1.655718308463351e-06,2.39166336341274e-06,2.445205431986908e-06
53824,0.001503451379061967,1.612177261241088e-06,2.380994750921606e-06,2.45333657228311e-06
54665,0.0014838644607503121,1.5439245494193645e-06,2.3938689371271896e-06,2.451716906737126e-06
55506,0.001523282338430947,1.6337848421177664e-06,2.3680284364072075e-06,2.4591119070281062e-06
56347,0.0015770035588322422,1.5545648938138893e-06,2.316204647302901e-06,2.4744308336825886e-06
57188,0.0015511831237508386,1.5762229845218292e-06,2.36886369231063e-06,2.481719604992402e-06
58029,0.0015386666973103307,1.621032694414463e-06,2.3859419775571368e-06,2.418630775128312e-06
58870,0.0016301299507570572,1.6565820487395545e-06,2.4085408242188667e-06,2.461781668147807e-06
59711,0.001567184651449938,1.5395022891333685e-06,2.420012702430607e-06,2.4876484557678665e-06
60552,0.0016915624090972348,1.6000152457667805e-06,2.3689909401315547e-06,2.4577291279715066e-06
61393,0.0016377909090332559,1.7063267109274797e-06,2.391624401660995e-06,2.439020641058376e-06
62234,0.00174319827678953,1.716973260579067e-06,2.4773167855311356e-06,2.4909098817402957e-06
63075,0.001682637967980988,1.6415572256371037e-06,2.4075722861223332e-06,2.4998236427280127e-06
63916,0.001721910045510521,1.66820411072668e-06,2.3707823503181476e-06,2.5052710066746e-06
64757,0.0018208025834884137,1.679643921323394e-06,2.411999437987907e-06,2.4948716686970185e-06
65598,0.00166105917320905,1.7026184396946444e-06,2.4711732819907093e-06,2.479331288593522e-06
66439,0.0017848765828546325,1.6961473338263228e-06,2.365970194826774e-06,2.5131302824833455e-06
67280,0.0017615691071040842,1.7303859237197e-06,2.4279594793061325e-06,2.558336159590324e-06
68121,0.00179013231799376,1.627061008198033e-06,2.4267342721257325e-06,2.5249957058946133e-06
68962,0.0017696364171223057,1.55095239287379e-06,2.440580835997409e-06,2.557659356688243e-06
69803,0.001800346778173837,1.5752730354957215e-06,2.37909801957975e-06,2.5209599845282256e-06
70644,0.00184228165463412,1.6552587215993725e-06,2.3944003303501105e-06,2.523915110040593e-06
71485,0.0018921927566247043,1.5565146715593856e-06,2.407722136138195e-06,2.5520025546354916e-06
72326,0.0018779008300924768,1.5656427515525404e-06,2.4066744382928955e-06,2.5426746675009848e-06
73167,0.0018671316696184585,1.5698893768969206e-06,2.3027713551536337e-06,2.5524347571980788e-06
74008,0.0022533786012775077,1.7019882349622085e-06,2.315733205300645e-06,2.5426144973340727e-06
74849,0.0022589519990174477,1.6366795678366693e-06,2.3380214633599538e-06,2.575989723431989e-06
75690,0.0020843487497821766,1.7226899097195117e-06,2.3004598621868556e-06,2.546055339076001e-06
76531,0.0018491183941166018,1.7074109888165643e-06,2.321008418755042e-06,2.531849033169346e-06
77372,0.0018208106393485816,1.6963027536211143e-06,2.372355014512982e-06,2.513639449992072e-06
78213,0.0022762557993874746,1.7110732252658303e-06,2.30599786720982e-06,2.530492669176481e-06
79054,0.002390683015670687,1.6692469490333161e-06,2.389896710172569e-06,2.558547354606621e-06
79895,0.002123598082502663,1.6845369988138181e-06,2.365687772858068e-06,2.5566862581015795e-06
80736,0.002077800665395719,1.6891209028422013e-06,2.291903469536385e-06,2.539909523249595e-06
81577,0.0021349827787564392,1.7253253843908737e-06,2.316585298704513e-06,2.5273626456635263e-06
82418,0.0021805963297684273,1.7307279791700048e-06,2.3901986210273765e-06,2.5809931845421297e-06
83259,0.002161144213318406,1.7194759256608033e-06,2.3362984658654676e-06,2.5774147858151123e-06
84100,0.0022485178333110124,1.6013101392656292e-06,2.3022883490514043e-06,2.586628332276991e-06
