,LS,BST,LLRBT,BF
5920,9.75444534854374e-05,1.2572832301968214e-06,1.85910844107355e-06,2.423565599259946e-06
6105,9.794371476003883e-05,1.2426099306348404e-06,1.7983032259107524e-06,2.3685243523278095e-06
6290,0.00010326719404958667,1.2461638661238168e-06,1.9122474910178725e-06,2.3640031283379556e-06
6475,0.00010480759513442652,1.359124432441804e-06,1.9051568500415653e-06,2.3783789653920596e-06
6660,0.00010689207314248752,1.338051774628768e-06,1.8309798799754214e-06,2.3859408294243754e-06
6845,0.0001108692430623021,1.3342237798497081e-06,1.914797232212892e-06,2.380677294883228e-06
7030,0.00011282796579265728,1.2723180767652843e-06,1.8765625902750623e-06,2.442011863330738e-06
7215,0.00011481414708189257,1.2557819211180536e-06,1.8982715459343969e-06,2.4530340419706267e-06
7400,0.00011795772487615927,1.3205421278936737e-06,1.9034363944596106e-06,2.3821477672520924e-06
7585,0.00011977178073988014,1.3362110374546652e-06,1.8744083781461787e-06,2.4138223977947455e-06
7770,0.0001227700567874767,1.2657294448234415e-06,1.9849391030404e-06,2.3558758916931415e-06
7955,0.0001252083038513916,1.2666019963510675e-06,1.8632630422420869e-06,2.3817129079636973e-06
8140,0.00012816789768819927,1.2620682710644985e-06,1.914766924178074e-06,2.374605669793801e-06
8325,0.00012825643901666199,1.3022942131026349e-06,1.9744568965782264e-06,2.402435841867615e-06
8510,0.00013043925541542778,1.352660930950468e-06,1.9567472477862183e-06,2.4422673522409293e-06
8695,0.00013304154463902697,1.329966514251716e-06,1.8873747887833197e-06,2.430168735055646e-06
8880,0.0001347584281156241,1.2696024383965093e-06,1.9429748586310636e-06,2.4394833038501236e-06
9065,0.0001373612101498453,1.2880300786858852e-06,1.925248420399981e-06,2.4025193671909495e-06
9250,0.000139691663968458,1.2758073296585899e-06,1.8814909261215581e-06,2.404848255704097e-06
9435,0.00014170708035176553,1.3268434863383754e-06,1.98053204082807e-06,2.3863943285146436e-06
9620,0.00014516239779426742,1.3781393292881206e-06,2.018102365140077e-06,2.3957481020378e-06
9805,0.00014756001559312567,1.3343206502138337e-06,1.9896739277851963e-06,2.4391973653910768e-06
9990,0.00014920233964328355,1.363849073516017e-06,1.9841022103802737e-06,2.420754118506378e-06
