,LS,BST,LLRBT,BF
13690,0.0001677054134752909,1.6534181499699933e-06,2.132576944759338e-06,8.911032703867472e-07
13875,0.0001708827977583513,1.5124335346760553e-06,2.1084961684318173e-06,9.051895403482635e-07
14060,0.0001697246029859819,1.427722793636382e-06,2.0724466153839177e-06,9.213543684999331e-07
14245,0.00017300023069848742,1.4877732129716273e-06,2.0861554433754006e-06,9.761388422152319e-07
14430,0.0001721789355714455,1.4518106456658026e-06,2.1323935959676126e-06,9.568426021109891e-07
14615,0.0001738396112661843,1.4877389932751928e-06,2.1073301247996064e-06,9.447228379222915e-07
14800,0.00017511320410941412,1.4933843941026188e-06,2.0578974289734156e-06,9.27629298530519e-07
14985,0.00017580234869105587,1.4505286513050214e-06,2.1151415875540414e-06,9.562228026654606e-07
15170,0.00017758967043562802,1.480947173875543e-06,2.119549744497609e-06,9.242335436951129e-07
15355,0.00017776769977340627,1.456373426721457e-06,2.0875332133690696e-06,9.25552753577812e-07
15540,0.00017976606051104332,1.466352863177452e-06,2.0520867290693003e-06,9.12800426979404e-07
15725,0.0001799029678772759,1.4715148947722868e-06,2.1345548570976344e-06,9.92647608220919e-07
15910,0.0001809889530023953,1.516744879997173e-06,2.2335841860878493e-06,9.793619285636675e-07
16095,0.00018187730933578018,1.5210697893053293e-06,2.1391819335879126e-06,9.231953379706642e-07
16280,0.00018380216496394214,1.4939357755158882e-06,2.158754398414028e-06,9.271781410970683e-07
16465,0.00018398793136013177,1.5422390077536533e-06,2.1380695371264847e-06,9.396778464471118e-07
16650,0.00018804783710714326,1.4241813113827498e-06,2.0403215776992227e-06,9.246757510331793e-07
16835,0.00018548514703053707,1.456407203185244e-06,2.2161251346264547e-06,8.849300168574266e-07
17020,0.0001892187219452745,1.492259912876361e-06,2.1700083263167136e-06,9.970731740612365e-07
17205,0.0001872157489447299,1.4704670393924921e-06,2.106232995833826e-06,8.944798433948137e-07
17390,0.00019010921031847563,1.6140581990822876e-06,2.1512695286986887e-06,9.415899147065955e-07
17575,0.00019022330132829998,1.6904712351329557e-06,2.0912857117438945e-06,9.116497576458876e-07
17760,0.0001891544080230433,2.2627322703873345e-06,2.144670344615748e-06,9.571185117638713e-07
17945,0.00019206574113522613,1.5330680757077461e-06,2.357643610293712e-06,9.319422565776548e-07
18130,0.00019261452446824127,1.5205500482948957e-06,2.214101393100455e-06,8.924933334111894e-07
18315,0.00019373559855979892,2.0771157882953867e-06,2.2000693363658742e-06,9.994177839829834e-07
18500,0.00019310819863025612,1.6232478910834964e-06,2.2530577940131545e-06,9.424097776207902e-07
