,LS,BST,LLRBT,BF
89,6.457994459196925e-06,8.25000461190939e-06,2.895799116231501e-05,1.2666016118600965e-05
90,6.33401214145124e-06,8.041010005399585e-06,2.6249996153637767e-05,1.1833006283268332e-05
91,6.624992238357663e-06,7.291993824765086e-06,3.574998117983341e-05,1.1374999303370714e-05
92,6.999995093792677e-06,7.499998901039362e-06,3.1540985219180584e-05,1.087499549612403e-05
93,6.667018169537187e-06,7.6669966802001e-06,3.487497451715171e-05,1.0916002793237567e-05
94,6.541988113895059e-06,8.458009688183665e-06,3.391699283383787e-05,1.1874974006786942e-05
95,7.2499969974160194e-06,6.500020390376449e-06,3.533400013111532e-05,1.1458003427833319e-05
96,7.292022928595543e-06,1.2250005966052413e-05,3.15000070258975e-05,1.0457995813339949e-05
97,7.08398874849081e-06,7.5410061981529e-06,3.3082993468269706e-05,1.1041993275284767e-05
98,7.124996045604348e-06,5.209003575146198e-06,3.574998117983341e-05,1.0374991688877344e-05
99,7.333001121878624e-06,1.008401159197092e-05,3.354201908223331e-05,1.1833995813503861e-05
100,6.832997314631939e-06,8.584000170230865e-06,2.6541994884610176e-05,1.1249998351559043e-05
101,6.417016265913844e-06,7.916998583823442e-06,3.749999450519681e-05,1.0832998668774962e-05
102,7.95899541117251e-06,7.332972018048167e-06,3.233298775739968e-05,1.0249990737065673e-05
103,7.875001756474376e-06,1.0832998668774962e-05,3.108399687334895e-05,1.2666016118600965e-05
104,7.916009053587914e-06,1.1625001206994057e-05,3.3333024475723505e-05,1.1583993909880519e-05
105,7.708003977313638e-06,7.0829992182552814e-06,3.3374992199242115e-05,1.1500000255182385e-05
106,8.000002708286047e-06,7.08398874849081e-06,3.800002741627395e-05,1.0540999937802553e-05
107,7.374997949227691e-06,9.292009053751826e-06,3.566697705537081e-05,1.2125005014240742e-05
108,7.166992872953415e-06,6.999995093792677e-06,3.270799061283469e-05,1.1290976544842124e-05
109,7.5830030255019665e-06,1.300001167692244e-05,2.4500011932104826e-05,1.1416006600484252e-05
110,7.6669966802001e-06,7.95800588093698e-06,3.3958000130951405e-05,1.0208983439952135e-05
111,7.833004929125309e-06,6.125017534941435e-06,3.495797864161432e-05,1.2834003427997231e-05
112,8.125003660097718e-06,7.124996045604348e-06,2.9207993065938354e-05,9.99998883344233e-06
113,7.6669966802001e-06,6.374990334734321e-06,3.29999893438071e-05,1.1249998351559043e-05
114,8.000002708286047e-06,1.1041993275284767e-05,4.141699173487723e-05,1.058299676515162e-05
115,8.542003342881799e-06,9.292009053751826e-06,4.5833003241568804e-05,1.1958007235080004e-05
116,8.54101381264627e-06,7.041991921141744e-06,3.241701051592827e-05,1.1541007552295923e-05
117,8.083006832748652e-06,6.958987796679139e-06,3.966697840951383e-05,1.1500000255182385e-05
118,8.833012543618679e-06,9.457988198846579e-06,3.420800203457475e-05,1.058299676515162e-05
119,8.832983439788222e-06,1.3042008504271507e-05,3.924997872672975e-05,1.0457995813339949e-05
120,9.042007150128484e-06,5.6670105550438166e-06,3.112497506663203e-05,1.0625022696331143e-05
121,9.915995178744197e-06,6.958987796679139e-06,3.766600275412202e-05,1.0749994544312358e-05
122,8.834002073854208e-06,1.1958996765315533e-05,3.862500307150185e-05,1.1541997082531452e-05
123,8.791015716269612e-06,8.415983757004142e-06,3.600001218728721e-05,1.0082992957904935e-05
124,9.166978998109698e-06,7.292022928595543e-06,3.2459007343277335e-05,1.0709016351029277e-05
125,9.542010957375169e-06,1.4166987966746092e-05,3.462500171735883e-05,1.0541989468038082e-05
126,9.040988516062498e-06,1.0125018889084458e-05,3.5541015677154064e-05,1.0916992323473096e-05
127,9.291019523516297e-06,8.083006832748652e-06,3.333299537189305e-05,1.0124989785254002e-05
128,9.458017302677035e-06,8.791015716269612e-06,3.129200194962323e-05,1.0415998985990882e-05
129,9.665993275120854e-06,7.624999852851033e-06,4.4750020606443286e-05,1.2042000889778137e-05
130,9.834009688347578e-06,1.2042000889778137e-05,3.420800203457475e-05,1.09999964479357e-05
131,9.499985026195645e-06,1.3582990504801273e-05,3.6124984035268426e-05,1.1208001524209976e-05
132,9.459006832912564e-06,5.250010872259736e-06,3.9207981899380684e-05,1.0499992640689015e-05
133,1.0416988516226411e-05,9.875016985461116e-06,3.925000783056021e-05,1.2124975910410285e-05
134,9.625015081837773e-06,9.25001222640276e-06,3.662501694634557e-05,1.0583025868982077e-05
135,9.749986929818988e-06,1.1666998034343123e-05,4.804198397323489e-05,1.0957999620586634e-05
136,1.0917021427303553e-05,9.458017302677035e-06,3.7708989111706614e-05,1.0416988516226411e-05
137,1.0167015716433525e-05,8.25000461190939e-06,3.666599513962865e-05,1.0249990737065673e-05
138,9.957992006093264e-06,9.25001222640276e-06,2.9709015507251024e-05,1.0332994861528277e-05
139,9.957992006093264e-06,9.207986295223236e-06,4.429198452271521e-05,1.1374999303370714e-05
140,1.0624993592500687e-05,9.916984708979726e-06,3.541601472534239e-05,1.0707997716963291e-05
141,1.0208023013547063e-05,8.66700429469347e-06,3.904200275428593e-05,1.200000406242907e-05
142,1.029198756441474e-05,9.125011274591088e-06,3.0750001315027475e-05,1.0624993592500687e-05
143,1.029198756441474e-05,7.833994459360838e-06,3.837500116787851e-05,1.0791991371661425e-05
144,1.0542018571868539e-05,7.167021976783872e-06,4.124999395571649e-05,1.1791009455919266e-05
145,1.0416988516226411e-05,7.6669966802001e-06,3.979200846515596e-05,1.1541997082531452e-05
146,1.0624993592500687e-05,1.2167001841589808e-05,3.604099038057029e-05,1.1833006283268332e-05
147,1.1290976544842124e-05,1.0000017937272787e-05,3.529200330376625e-05,1.0042014764621854e-05
148,1.0791001841425896e-05,1.087499549612403e-05,3.795800148509443e-05,1.0124989785254002e-05
149,1.1333002476021647e-05,7.208000170066953e-06,3.558301250450313e-05,1.0124989785254002e-05
150,1.1458003427833319e-05,6.999995093792677e-06,4.7416018787771463e-05,1.0624993592500687e-05
151,1.1333992006257176e-05,1.0166026186197996e-05,3.7541991332545877e-05,1.1625001206994057e-05
152,1.0332994861528277e-05,1.4583987649530172e-05,3.545801155269146e-05,1.0124989785254002e-05
