,BST,BSTRec
92,3.554200520738959e-05,6.683298852294683e-05
93,2.2082997020334005e-05,4.225000157020986e-05
94,2.579099964350462e-05,5.4082978749647737e-05
95,3.083300543949008e-05,6.37090124655515e-05
96,4.583402187563479e-05,8.887500734999776e-05
97,2.6166992029175162e-05,5.01670001540333e-05
98,4.166699363850057e-05,7.941699004732072e-05
99,3.5541976103559136e-05,7.020900375209749e-05
100,4.066701512783766e-05,7.612499757669866e-05
101,4.66250057797879e-05,9.312498150393367e-05
102,5.3915980970487e-05,0.00011504199937917292
103,4.5208027586340904e-05,8.975001401267946e-05
104,3.01659747492522e-05,6.425002356991172e-05
105,4.941597580909729e-05,9.85420192591846e-05
106,5.050000618211925e-05,9.774998761713505e-05
107,5.5374985095113516e-05,0.00012595899170264602
108,4.1166989831253886e-05,7.962502422742546e-05
109,3.445800393819809e-05,6.895899423398077e-05
110,2.9916991479694843e-05,5.883400444872677e-05
111,4.82079922221601e-05,9.408299229107797e-05
112,3.445800393819809e-05,6.912500248290598e-05
113,4.933300078846514e-05,0.00010404101340100169
114,4.7084002289921045e-05,9.537499863654375e-05
115,5.083298310637474e-05,0.00011179200373589993
116,4.57499991171062e-05,8.812500163912773e-05
117,4.2208004742860794e-05,8.566598990000784e-05
118,5.0583010306581855e-05,0.00011220798478461802
119,3.125000512227416e-05,6.370799383148551e-05
120,4.6792003558948636e-05,9.587500244379044e-05
121,3.1458999728783965e-05,6.695900810882449e-05
122,3.616700996644795e-05,7.149999146349728e-05
123,2.458400558680296e-05,5.287499516271055e-05
124,2.941599814221263e-05,5.7375000324100256e-05
125,3.370799822732806e-05,6.550000398419797e-05
126,3.929098602384329e-05,7.379098678939044e-05
127,4.470799467526376e-05,8.808300481177866e-05
128,3.925000783056021e-05,7.529198774136603e-05
129,4.654197255149484e-05,8.762499783188105e-05
130,4.808299127034843e-05,9.499999578110874e-05
131,3.98330157622695e-05,7.995899068191648e-05
132,4.72499814350158e-05,9.412498911842704e-05
133,4.562499816529453e-05,9.133300045505166e-05
134,4.170800093561411e-05,8.337502367794514e-05
135,5.537501419894397e-05,0.00011466699652373791
136,5.8582983911037445e-05,0.00012054099352099001
137,2.4541979655623436e-05,4.833299317397177e-05
138,3.0333001632243395e-05,6.291599129326642e-05
139,4.4374988647177815e-05,9.433299419470131e-05
140,1.5416997484862804e-05,2.9082992114126682e-05
141,3.0333001632243395e-05,6.0582999140024185e-05
142,7.008298416621983e-05,9.454198880121112e-05
143,3.729201853275299e-05,6.737498915754259e-05
144,0.00013958298950456083,9.250000584870577e-05
145,3.629102138802409e-05,6.633298471570015e-05
146,3.0333001632243395e-05,5.82499778829515e-05
147,4.662497667595744e-05,8.741699275560677e-05
148,4.9291993491351604e-05,9.370801853947341e-05
149,6.600000779144466e-05,0.00010674999793991446
150,6.024999311193824e-05,0.00011883300612680614
151,3.20419785566628e-05,5.8874982642009854e-05
152,0.00010687499889172614,0.00011929197353310883
153,5.862500984221697e-05,0.00011279198224656284
154,4.0457991417497396e-05,7.166599971242249e-05
155,7.158299558795989e-05,0.00011866699787788093
