,LS,BST,LLRBT,BF
131,9.207986295223236e-06,8.041999535635114e-06,3.595798625610769e-05,1.0875024599954486e-05
132,1.0249990737065673e-05,1.4290999388322234e-05,3.116601146757603e-05,1.6375008272007108e-05
133,9.500014130026102e-06,8.66700429469347e-06,3.1374976970255375e-05,1.129100564867258e-05
134,8.709001122042537e-06,1.0540999937802553e-05,4.087499110028148e-05,1.4666991773992777e-05
135,1.0125018889084458e-05,1.0916002793237567e-05,4.57499991171062e-05,1.3833981938660145e-05
136,9.665993275120854e-06,5.040987161919475e-06,3.783300053328276e-05,1.6916979802772403e-05
137,9.624985978007317e-06,1.0666990419849753e-05,4.020900814794004e-05,1.479100319556892e-05
138,1.070898724719882e-05,8.291011909022927e-06,4.183399141766131e-05,1.0499992640689015e-05
139,9.917013812810183e-06,4.7582987463101745e-05,2.750000567175448e-05,1.4082994312047958e-05
140,1.404198701493442e-05,1.3834011042490602e-05,4.099999205209315e-05,1.0916992323473096e-05
141,1.0416988516226411e-05,6.374990334734321e-06,4.0916987927630544e-05,1.09999964479357e-05
142,9.458977729082108e-06,9.95802110992372e-06,3.416699473746121e-05,1.1374999303370714e-05
143,1.129199517890811e-05,1.1041993275284767e-05,3.891700180247426e-05,1.1041003745049238e-05
144,1.0666000889614224e-05,1.4667020877823234e-05,3.3791991882026196e-05,1.0916992323473096e-05
145,1.0709016351029277e-05,7.333001121878624e-06,3.195900353603065e-05,1.1083000572398305e-05
146,1.1666998034343123e-05,1.287501072511077e-05,4.4957996578887105e-05,1.4541001291945577e-05
147,1.025001984089613e-05,6.832997314631939e-06,3.845800529234111e-05,1.1790980352088809e-05
148,1.4250021195039153e-05,8.457980584353209e-06,3.962501068599522e-05,1.3582990504801273e-05
149,9.625015081837773e-06,5.665991920977831e-06,3.795800148509443e-05,1.1083000572398305e-05
150,1.0709016351029277e-05,4.6660134103149176e-06,3.29169852193445e-05,1.1208001524209976e-05
151,1.233298098668456e-05,8.25000461190939e-06,3.095899592153728e-05,1.1166994227096438e-05
152,1.0417017620056868e-05,1.2417003745213151e-05,3.6500015994533896e-05,1.09999964479357e-05
153,1.762501779012382e-05,7.499998901039362e-06,3.6541983718052506e-05,1.1541997082531452e-05
154,1.0082992957904935e-05,7.624999852851033e-06,3.412499791011214e-05,1.1333002476021647e-05
155,1.0666000889614224e-05,1.0459014447405934e-05,3.133298014290631e-05,1.1333002476021647e-05
156,1.3082986697554588e-05,1.1708005331456661e-05,3.5958015359938145e-05,1.4541990822181106e-05
157,1.0957999620586634e-05,1.0166986612603068e-05,3.220798680558801e-05,1.1041003745049238e-05
158,1.4042016118764877e-05,1.2666016118600965e-05,3.866699989885092e-05,1.1750002158805728e-05
159,1.1709023965522647e-05,1.2457981938496232e-05,3.545801155269146e-05,1.362498733215034e-05
160,1.129199517890811e-05,5.417008651420474e-06,3.708398435264826e-05,1.0916992323473096e-05
161,1.1666008504107594e-05,1.2750009773299098e-05,4.270797944627702e-05,1.1458003427833319e-05
162,1.1416996130719781e-05,1.370901009067893e-05,4.700000863522291e-05,1.1374999303370714e-05
163,1.550000160932541e-05,7.292022928595543e-06,3.825000021606684e-05,1.4874996850267053e-05
164,1.2792006600648165e-05,8.916016668081284e-06,3.604200901463628e-05,1.1249998351559043e-05
165,1.0791991371661425e-05,6.374990334734321e-06,3.716698847711086e-05,1.1041003745049238e-05
166,1.4042016118764877e-05,1.058299676515162e-05,4.012498538941145e-05,1.4249992091208696e-05
167,1.158300437964499e-05,1.0750023648142815e-05,3.804100560955703e-05,1.1124997399747372e-05
168,1.895800232887268e-05,1.0707997716963291e-05,4.004102083854377e-05,1.129199517890811e-05
169,1.1916999937966466e-05,1.1541997082531452e-05,3.4459022572264075e-05,3.1625007977709174e-05
170,1.1791998986154795e-05,6.999995093792677e-06,4.045901005156338e-05,1.737498678267002e-05
171,1.3832992408424616e-05,1.2167001841589808e-05,5.1000009989365935e-05,1.2125005014240742e-05
172,1.0708026820793748e-05,1.0707997716963291e-05,4.5042019337415695e-05,1.1333002476021647e-05
173,1.8000020645558834e-05,1.4915975043550134e-05,4.199999966658652e-05,1.129199517890811e-05
174,1.3041018974035978e-05,1.158300437964499e-05,3.616700996644795e-05,1.108401920646429e-05
175,1.2208009138703346e-05,1.200000406242907e-05,4.083299427293241e-05,5.3625000873580575e-05
176,1.4583987649530172e-05,1.2625008821487427e-05,3.887497587129474e-05,3.387502511031926e-05
177,1.258301199413836e-05,7.833004929125309e-06,4.24169993493706e-05,5.6249991757795215e-05
178,1.9166996935382485e-05,9.66701190918684e-06,4.1000021155923605e-05,1.9166007405146956e-05
179,1.087499549612403e-05,1.1542026186361909e-05,3.7165998946875334e-05,2.0459003280848265e-05
180,1.2832984793931246e-05,9.790994226932526e-06,4.0624989196658134e-05,1.2042000889778137e-05
181,1.4125020243227482e-05,1.2374977814033628e-05,4.0207989513874054e-05,1.812499249354005e-05
182,1.1500000255182385e-05,1.029198756441474e-05,3.3958000130951405e-05,1.129199517890811e-05
183,1.333397813141346e-05,1.2874981621280313e-05,3.591598942875862e-05,1.1374999303370714e-05
184,1.2832984793931246e-05,1.575000351294875e-05,4.2458996176719666e-05,1.4374993043020368e-05
185,2.300000051036477e-05,1.3582990504801273e-05,3.574998117983341e-05,1.1249998351559043e-05
186,1.3541983207687736e-05,1.0375020792707801e-05,3.895899862982333e-05,3.4666998544707894e-05
187,1.333298860117793e-05,1.108401920646429e-05,4.5374996261671185e-05,1.5166995581239462e-05
188,1.550000160932541e-05,7.791997632011771e-06,4.2625004425644875e-05,1.2333999620750546e-05
189,1.3249984476715326e-05,8.542003342881799e-06,3.7250021705403924e-05,1.1541997082531452e-05
190,1.3291981304064393e-05,1.1166994227096438e-05,2.791700535453856e-05,1.2250005966052413e-05
191,1.3167009456083179e-05,1.2167001841589808e-05,4.20409778598696e-05,1.5124998753890395e-05
192,1.158300437964499e-05,8.292001439258456e-06,4.1749997762963176e-05,1.3333017705008388e-05
193,1.329201040789485e-05,1.1416996130719781e-05,4.7708977945148945e-05,1.0832998668774962e-05
194,1.329201040789485e-05,1.2333010090515018e-05,3.9708014810457826e-05,1.158300437964499e-05
195,1.3708020560443401e-05,1.1416996130719781e-05,5.491598858498037e-05,1.0792020475491881e-05
196,1.3708020560443401e-05,1.2750009773299098e-05,4.358298610895872e-05,1.1249998351559043e-05
197,1.2417003745213151e-05,1.233298098668456e-05,3.254201146773994e-05,1.1708005331456661e-05
198,1.3750017387792468e-05,1.0042014764621854e-05,4.3333013309165835e-05,1.1458003427833319e-05
199,1.300001167692244e-05,1.1833995813503861e-05,4.3540989281609654e-05,1.2667005648836493e-05
200,1.3584009138867259e-05,1.1666998034343123e-05,4.824998904950917e-05,1.2416974641382694e-05
201,1.3625016435980797e-05,1.2667005648836493e-05,3.666698466986418e-05,1.0374991688877344e-05
202,1.3249984476715326e-05,1.2375006917864084e-05,3.404199378564954e-05,1.1083990102633834e-05
203,1.3625016435980797e-05,5.292007699608803e-06,4.437501775100827e-05,1.1249998351559043e-05
204,1.2417003745213151e-05,1.0374991688877344e-05,3.9708014810457826e-05,1.0917021427303553e-05
205,1.4666991773992777e-05,1.1666998034343123e-05,3.795800148509443e-05,1.1083000572398305e-05
206,1.4209013897925615e-05,1.2166972737759352e-05,3.1750008929520845e-05,1.0791991371661425e-05
207,1.3082986697554588e-05,5.790992872789502e-06,4.258300759829581e-05,1.070898724719882e-05
208,1.4708988601341844e-05,7.2499969974160194e-06,4.387498483993113e-05,1.1374999303370714e-05
209,1.4666002243757248e-05,8.000002708286047e-06,3.7874997360631824e-05,1.1124997399747372e-05
210,1.2917007552459836e-05,8.291972335428e-06,3.858399577438831e-05,1.09999964479357e-05
211,1.329201040789485e-05,5.624984623864293e-06,3.404100425541401e-05,1.1625001206994057e-05
212,1.329201040789485e-05,1.0041025234386325e-05,3.208400448784232e-05,1.1249998351559043e-05
213,1.2584001524373889e-05,1.0375020792707801e-05,4.199999966658652e-05,1.1083000572398305e-05
214,1.504199462942779e-05,1.0749994544312358e-05,3.595798625610769e-05,1.3375014532357454e-05
215,1.4749995898455381e-05,1.1833006283268332e-05,3.850000211969018e-05,1.0875024599954486e-05
216,1.4290999388322234e-05,1.3999990187585354e-05,3.774999640882015e-05,1.070898724719882e-05
