,LS,BST,LLRBT,BF
105,7.791997632011771e-06,3.958994057029486e-06,3.8541998947039247e-05,2.9291026294231415e-05
106,8.292001439258456e-06,8.000002708286047e-06,2.7292000595480204e-05,2.9916991479694843e-05
107,8.416012860834599e-06,7.332972018048167e-06,4.345798515714705e-05,3.100000321865082e-05
108,8.167000487446785e-06,8.625007467344403e-06,3.979200846515596e-05,3.0291994335129857e-05
109,8.417002391070127e-06,1.1916999937966466e-05,3.6874989746138453e-05,2.9457994969561696e-05
110,9.875016985461116e-06,5.5419804994016886e-06,3.966700751334429e-05,2.9624992748722434e-05
111,8.750008419156075e-06,7.000024197623134e-06,3.6083016311749816e-05,2.95409990940243e-05
112,8.707982487976551e-06,8.750008419156075e-06,3.5083008697256446e-05,3.0041002901270986e-05
113,9.709008736535907e-06,1.0415998985990882e-05,3.370799822732806e-05,2.891701296903193e-05
114,8.792005246505141e-06,1.0042014764621854e-05,3.2082985853776336e-05,2.9332994017750025e-05
115,8.540984708815813e-06,1.0791001841425896e-05,3.866699989885092e-05,2.8834008844569325e-05
116,8.708011591807008e-06,1.0207993909716606e-05,4.254200030118227e-05,2.9916991479694843e-05
117,8.95801349543035e-06,7.0829992182552814e-06,3.487497451715171e-05,3.079199814237654e-05
118,9.167008101940155e-06,8.292001439258456e-06,4.233297659084201e-05,3.0499999411404133e-05
119,9.334005881100893e-06,1.0957999620586634e-05,2.920901170000434e-05,2.9834016459062696e-05
120,1.09999964479357e-05,1.0166986612603068e-05,3.47500026691705e-05,5.487501039169729e-05
121,8.915987564250827e-06,1.0207993909716606e-05,4.874999285675585e-05,3.1957984901964664e-05
122,9.209004929289222e-06,1.0583986295387149e-05,3.3458025427535176e-05,3.012499655596912e-05
123,1.1791998986154795e-05,1.0707997716963291e-05,3.595798625610769e-05,2.9292015824466944e-05
124,9.333016350865364e-06,8.041010005399585e-06,3.883402678184211e-05,2.9332994017750025e-05
125,9.54102142713964e-06,7.6669966802001e-06,3.791699418798089e-05,2.9207993065938354e-05
126,1.0917021427303553e-05,7.791008101776242e-06,3.804199513979256e-05,3.024999750778079e-05
127,9.666982805356383e-06,9.99998883344233e-06,2.7166010113433003e-05,3.0415976652875543e-05
128,1.0207993909716606e-05,6.624992238357663e-06,2.9624992748722434e-05,3.012499655596912e-05
129,1.1249998351559043e-05,8.25000461190939e-06,4.650000482797623e-05,2.983299782499671e-05
130,9.708019206300378e-06,9.166978998109698e-06,3.737499355338514e-05,2.99170205835253e-05
131,1.0207993909716606e-05,8.749979315325618e-06,3.0790979508310556e-05,3.1374976970255375e-05
132,9.874987881630659e-06,9.915995178744197e-06,4.050001734867692e-05,2.9457994969561696e-05
133,1.0749994544312358e-05,8.583010639995337e-06,3.591700806282461e-05,3.0665978556498885e-05
134,1.0125018889084458e-05,1.1791009455919266e-05,3.816699609160423e-05,2.8834008844569325e-05
135,1.2750009773299098e-05,7.916009053587914e-06,3.520800964906812e-05,3.054100670851767e-05
136,1.008401159197092e-05,1.1707976227626204e-05,4.079198697581887e-05,2.9582995921373367e-05
137,9.99998883344233e-06,1.1334021110087633e-05,4.604199784807861e-05,2.924998989328742e-05
138,1.0624993592500687e-05,1.1416996130719781e-05,3.400002606213093e-05,2.8958020266145468e-05
139,1.1333002476021647e-05,8.709001122042537e-06,3.620798815973103e-05,2.9332994017750025e-05
140,1.087499549612403e-05,7.499998901039362e-06,3.6250014090910554e-05,2.8833019314333797e-05
141,1.0749994544312358e-05,6.542017217725515e-06,3.825000021606684e-05,2.9582995921373367e-05
142,1.0666990419849753e-05,1.1041003745049238e-05,4.39999857917428e-05,2.9624992748722434e-05
143,1.0499992640689015e-05,9.292009053751826e-06,3.6415993236005306e-05,2.95409990940243e-05
144,1.0916992323473096e-05,8.792005246505141e-06,3.7124991649761796e-05,3.012499655596912e-05
145,1.0707997716963291e-05,1.0916002793237567e-05,4.2832980398088694e-05,2.9791000997647643e-05
146,1.1208991054445505e-05,8.37500556372106e-06,3.7250021705403924e-05,2.9875023756176233e-05
147,1.1083990102633834e-05,6.290996680036187e-06,4.512499435804784e-05,2.8665992431342602e-05
148,1.0166986612603068e-05,1.2459000572562218e-05,3.791699418798089e-05,2.9666000045835972e-05
149,1.1666998034343123e-05,5.792011506855488e-06,3.541700425557792e-05,3.024999750778079e-05
