,LS,BST,LLRBT,BF
8510,0.00013243412612317932,1.4937979355027232e-06,2.161680022254586e-06,2.4562256481207977e-06
8695,0.00013562575507580107,1.591299783327369e-06,2.020774083425624e-06,2.481965449587399e-06
8880,0.00013627269966399655,1.5617496336152383e-06,2.0523793480589714e-06,2.6180746552850537e-06
9065,0.00014035296680324564,1.5160693080002152e-06,2.0700121306976594e-06,2.5142723408211534e-06
9250,0.0001423621856833919,1.4890151081282065e-06,2.175969869505033e-06,2.513357642140889e-06
9435,0.00014314722453474726,1.5526824126686526e-06,2.0798317470733044e-06,2.6024152405149893e-06
9620,0.0001469475318039041,1.615513411965734e-06,2.08118549706158e-06,2.578368822727865e-06
9805,0.00014867073088914258,1.452333654849491e-06,2.10459473854734e-06,2.5770375868220123e-06
9990,0.0001518892436213535,1.4848161302934135e-06,2.1287029258770132e-06,2.565077562611379e-06
10175,0.00015355728523391341,1.507796210433365e-06,2.1809422402480325e-06,2.4657283531536067e-06
10360,0.00015536997791426683,1.539027659060143e-06,2.0471170924843178e-06,2.592444983780931e-06
10545,0.00015816335562069756,1.5342411256198764e-06,2.1207258703375082e-06,2.6122467494099786e-06
10730,0.00015932025788394614,1.5050495938406489e-06,2.0293040903831977e-06,2.6723410808182226e-06
10915,0.00016366045179759759,1.4926980349978586e-06,2.156950329396224e-06,2.4904770276791187e-06
11100,0.00016491527443777325,1.505015053735072e-06,2.0268215763664575e-06,2.6871163212190117e-06
11285,0.00016747081874968022,1.5445328274861388e-06,2.0673373071135045e-06,3.463226624704692e-06
11470,0.00016833492434036772,1.4294321710722298e-06,2.2065833343380907e-06,2.5717805218754696e-06
11655,0.00017133547319419715,1.547553724985262e-06,2.1721520931075472e-06,2.5312918657009755e-06
11840,0.00017322494585917186,1.636383336233915e-06,2.082414228742549e-06,2.519173591414791e-06
12025,0.00017545794399023706,1.6218049552103659e-06,2.2708126899162564e-06,2.5046023768757324e-06
12210,0.0001773826596850461,1.481983232858736e-06,2.1527746666667112e-06,2.486059840537881e-06
12395,0.0001800484636663929,1.545598887445388e-06,2.0957401945093357e-06,2.5377907403616593e-06
12580,0.00018186262437065533,1.5265917578507044e-06,2.197623477155052e-06,2.4701147222754743e-06
12765,0.00018433832481221527,1.6676598237058438e-06,2.1822559337533257e-06,2.513752626511482e-06
12950,0.00018709682603153068,1.7996843682106481e-06,2.2104433460007292e-06,2.4934493404719125e-06
13135,0.00018858028124001117,1.8178438500783175e-06,2.115898207043631e-06,2.433496058508412e-06
13320,0.00019309268967961945,1.5545934128976607e-06,2.107293005400431e-06,2.4809327869411184e-06
13505,0.00019199080452848432,1.449856497005585e-06,2.112783979701408e-06,2.5280288029718427e-06
13690,0.0001937775358764899,1.6009186046334717e-06,2.1834459279689493e-06,2.5005772530417378e-06
13875,0.00019512065156008365,1.5096645962464017e-06,2.213569033309954e-06,2.5082167255085543e-06
14060,0.00019695245666715631,1.521856527254327e-06,2.1613218155134163e-06,2.528243669342899e-06
14245,0.00019850131196884113,1.5220972399628902e-06,2.2970341784674503e-06,2.6124392405425735e-06
14430,0.0002017707882102989,1.5910324873402714e-06,2.2957098794195357e-06,2.606759684100542e-06
14615,0.00020163440472369484,1.8335152107692503e-06,2.3831555688189806e-06,2.6323310090997897e-06
14800,0.0002039000678352516,1.6407576205909525e-06,2.248242236844717e-06,2.6149822211046833e-06
14985,0.00020134349919133607,1.5372507447171785e-06,2.2049687980084654e-06,2.5566296818572175e-06
15170,0.00020286600151389768,1.5834786602372834e-06,2.1875585181587332e-06,2.61353319211769e-06
15355,0.00020522277048199412,1.569542384475743e-06,2.2034093987521364e-06,2.5195474074213602e-06
15540,0.0002058459258448213,1.6817986888281249e-06,2.2542581054031713e-06,2.6544126620037705e-06
15725,0.00020613936442505875,1.573000939503107e-06,2.171036150784941e-06,2.533357789090604e-06
15910,0.00020849948642677157,1.5301453248691668e-06,2.134493776434742e-06,2.5891267946588065e-06
16095,0.00020909546603183816,1.4668319068866175e-06,2.2024493621781878e-06,2.663135042610587e-06
16280,0.00023327877043336287,2.1637686145910564e-06,2.25377039996685e-06,2.6787994664435815e-06
16465,0.00021802358640626995,1.579410088923546e-06,2.236176472276859e-06,3.0949858440205866e-06
16650,0.00021702438727482607,1.645290288527351e-06,2.251394128281657e-06,2.852575618500283e-06
16835,0.00021944513540702164,1.6129978050247107e-06,2.289600643636915e-06,2.78891341914551e-06
17020,0.0002203336079154215,1.5909720207949023e-06,2.24497597536431e-06,2.716733906375364e-06
17205,0.0002219963939956586,1.6105045359410823e-06,2.2702350776745092e-06,2.740712146437086e-06
17390,0.00022285106775581565,1.54399829425362e-06,2.082802954454556e-06,2.7010689859081984e-06
17575,0.0002219583711815451,1.5340449658025978e-06,2.3274505329361064e-06,2.7008489502696406e-06
17760,0.00021700625448838013,1.6134436703671556e-06,2.2618200869188396e-06,2.7564907907892806e-06
17945,0.00021701670393300748,1.7000451831386313e-06,2.137796687380915e-06,2.795606413685264e-06
18130,0.00024554751706074647,1.6076130249939107e-06,2.1979431012952957e-06,3.0114061098733762e-06
18315,0.0002495792139067374,1.7751046347457471e-06,2.2568306810897562e-06,2.870030664847395e-06
18500,0.00024615547518831157,1.5722030513159453e-06,2.1051148480282876e-06,2.7047002201028375e-06
