,BST,BSTRec
57,5.520798731595278e-05,8.73749959282577e-05
58,4.345798515714705e-05,6.962500629015267e-05
59,3.862500307150185e-05,6.566700176335871e-05
60,3.9083999581635e-05,6.749999010935426e-05
61,2.3917004000395536e-05,4.1875027818605304e-05
62,4.270899808034301e-05,7.499998901039362e-05
63,3.762499545700848e-05,6.52089947834611e-05
64,2.8624985134229064e-05,5.025000427849591e-05
65,4.195800283923745e-05,7.300000288523734e-05
66,4.633300704881549e-05,8.033300400711596e-05
67,4.3625012040138245e-05,7.720798021182418e-05
68,4.6874978579580784e-05,8.337502367794514e-05
69,2.7790985768660903e-05,4.904100205749273e-05
70,4.7542009269818664e-05,8.370800060220063e-05
71,3.137500607408583e-05,5.51670091226697e-05
72,5.308300023898482e-05,0.00032087499857880175
73,4.0457991417497396e-05,7.854198338463902e-05
74,2.3208995116874576e-05,4.612500197254121e-05
75,4.6165980165824294e-05,8.841700037010014e-05
76,4.458401235751808e-05,8.637498831376433e-05
77,4.5833003241568804e-05,8.712499402463436e-05
78,4.75000124424696e-05,8.91250092536211e-05
79,4.545800038613379e-05,8.583298767916858e-05
80,4.108299617655575e-05,7.97079992480576e-05
81,3.4374999813735485e-05,6.525000208057463e-05
82,3.795800148509443e-05,7.212499622255564e-05
83,5.2041985327377915e-05,0.00010804197518154979
84,4.345798515714705e-05,8.320901542901993e-05
85,4.9291993491351604e-05,9.200000204145908e-05
86,4.170797183178365e-05,8.062500273808837e-05
87,5.4042000556364655e-05,0.00011183400056324899
88,3.2540992833673954e-05,6.049999501556158e-05
89,3.29169852193445e-05,6.208400009199977e-05
90,4.404198261909187e-05,8.250001701526344e-05
91,4.937499761581421e-05,9.35420102905482e-05
92,3.72079957742244e-05,7.116698543541133e-05
93,2.2833002731204033e-05,4.570800228975713e-05
94,2.72089964710176e-05,4.979100776836276e-05
95,3.345799632370472e-05,6.091699469834566e-05
96,4.7542009269818664e-05,8.645799243822694e-05
97,2.8250011382624507e-05,5.345800309441984e-05
98,4.341601743362844e-05,8.308299584314227e-05
99,3.804199513979256e-05,7.320800796151161e-05
100,4.2166997445747256e-05,7.90000194683671e-05
101,4.983300459571183e-05,9.412498911842704e-05
102,5.67499955650419e-05,0.00011625001206994057
103,4.862499190494418e-05,8.995798998512328e-05
104,3.287498839199543e-05,6.433299859054387e-05
105,5.216701538302004e-05,9.583402425050735e-05
106,5.2708026487380266e-05,0.00013833300909027457
107,5.9542013332247734e-05,0.00011475000064820051
108,4.2750005377456546e-05,7.6374999480322e-05
109,3.73339862562716e-05,6.541598122566938e-05
110,3.216598997823894e-05,5.679202149622142e-05
111,5.041598342359066e-05,8.866700227372348e-05
112,3.683299291878939e-05,6.512500112876296e-05
113,5.0458009354770184e-05,8.65840120241046e-05
114,4.949999856762588e-05,8.641599561087787e-05
115,5.4249976528808475e-05,0.00010508301784284413
116,4.808299127034843e-05,9.629197302274406e-05
117,4.5833003241568804e-05,8.108399924822152e-05
118,5.408300785347819e-05,0.00010970898438245058
119,3.2249983632937074e-05,6.0874997870996594e-05
120,5.0417002057656646e-05,0.00010537498746998608
121,3.374999505467713e-05,5.845801206305623e-05
122,3.662501694634557e-05,6.491600652225316e-05
123,2.6583002181723714e-05,4.7874986194074154e-05
124,3.0458002584055066e-05,6.312498589977622e-05
125,3.645900869742036e-05,6.483300239779055e-05
126,4.0749990148469806e-05,7.658300455659628e-05
127,4.804198397323489e-05,8.504197467118502e-05
128,4.199999966658652e-05,7.233300129882991e-05
129,4.8375019105151296e-05,8.23330192361027e-05
130,5.183299072086811e-05,8.854098268784583e-05
131,4.270800855010748e-05,7.46249861549586e-05
132,5.1000009989365935e-05,8.779199561104178e-05
133,4.8582995077595115e-05,8.804199751466513e-05
134,4.4750020606443286e-05,7.916698814369738e-05
135,5.5832992075011134e-05,0.00010658300016075373
136,6.0375023167580366e-05,0.00011345799430273473
137,2.608299837447703e-05,4.3917010771110654e-05
138,3.2625015592202544e-05,5.770899588242173e-05
139,4.7250010538846254e-05,8.187498315237463e-05
140,1.6250007320195436e-05,2.7750007575377822e-05
141,3.2540992833673954e-05,5.745800444856286e-05
142,5.275002331472933e-05,8.937501115724444e-05
143,3.795899101532996e-05,6.529098027385771e-05
144,5.0709000788629055e-05,8.762499783188105e-05
145,3.633301821537316e-05,6.408401532098651e-05
146,3.1458010198548436e-05,5.6249991757795215e-05
147,4.7124980483204126e-05,8.30409990157932e-05
148,5.1125010941177607e-05,8.81669984664768e-05
149,5.14579878654331e-05,0.0001000420015770942
150,6.00829953327775e-05,0.00011195900151506066
151,5.67499955650419e-05,5.604198668152094e-05
152,5.979099660180509e-05,0.00011070800246670842
153,5.924998549744487e-05,0.0001058329944498837
