,BST,BSTRec
2050,7.1333022788167e-05,0.00016625001444481313
2051,7.34579807613045e-05,0.00016149997827596962
2052,8.066601003520191e-05,0.00017529202159494162
2053,6.758299423381686e-05,0.00014687501243315637
2054,3.516700235195458e-05,7.408397505059838e-05
2055,5.5374985095113516e-05,0.0001211669878102839
2056,6.216700421646237e-05,0.00015675000031478703
2057,5.9833022532984614e-05,0.000121958990348503
2058,5.379199865274131e-05,0.00011541700223460793
2059,6.866600597277284e-05,0.0001385409850627184
2060,7.879099575802684e-05,0.00015762497787363827
2061,4.48749924544245e-05,8.129200432449579e-05
2062,3.8124999264255166e-05,7.991702295839787e-05
2063,6.254200707189739e-05,0.00013012500130571425
2064,6.14999735262245e-05,0.00012650000280700624
2065,6.933399708941579e-05,0.00014299998292699456
2066,6.0999998822808266e-05,0.00012824998702853918
2067,7.358400034718215e-05,0.00015179201727733016
2068,6.212500738911331e-05,0.00012749998131766915
2069,5.7582976296544075e-05,0.00012304200208745897
2070,7.120901136659086e-05,0.00014445799752138555
2071,3.612501313909888e-05,7.54580250941217e-05
2072,4.48749924544245e-05,8.587498450651765e-05
2073,3.5416975151747465e-05,6.895902333781123e-05
2074,5.720899207517505e-05,0.00011729198740795255
2075,7.904198719188571e-05,0.00015541701577603817
2076,8.054199861362576e-05,0.00015999999595806003
2077,5.3750001825392246e-05,0.00010999999358318746
2078,5.76250022277236e-05,0.00011391699081286788
2079,6.68749853502959e-05,0.00013200001558288932
2080,6.679201032966375e-05,0.00012991699622943997
2081,5.562498699873686e-05,0.00011258400627411902
2082,5.5666983826085925e-05,0.00011487500160001218
2083,6.85419945511967e-05,0.00013737499830313027
2084,6.833299994468689e-05,0.00012795798829756677
2085,7.929201819933951e-05,0.00016066597891040146
2086,5.933298962190747e-05,0.0001210839836858213
2087,5.775000317953527e-05,0.00012075001723133028
2088,7.470897980965674e-05,0.00013437500456348062
2089,7.974999607540667e-05,0.00014916699728928506
2090,8.095797966234386e-05,0.00022883398924022913
2091,6.137500167824328e-05,0.00012962499749846756
2092,9.187500108964741e-05,0.00014954200014472008
2093,5.120801506564021e-05,0.00010708300396800041
2094,8.445800631307065e-05,0.0001982079993467778
2095,4.8375019105151296e-05,0.00010841700714081526
2096,6.995900184847414e-05,0.00014937500236555934
2097,4.312500823289156e-05,8.062500273808837e-05
2098,7.666699821129441e-05,0.0001535420014988631
2099,5.8125006034970284e-05,0.00012112499098293483
2100,5.891601904295385e-05,0.00012075001723133028
2101,7.670899503864348e-05,0.00015416700625792146
2102,5.6958990171551704e-05,0.00015645800158381462
2103,6.391701754182577e-05,0.0001590839819982648
2104,4.016599268652499e-05,9.399998816661537e-05
2105,7.487498805858195e-05,0.0001664169831201434
2106,7.412501145154238e-05,0.0001577500079292804
2107,6.220900104381144e-05,0.00015720800729468465
2108,4.5666994992643595e-05,9.983300697058439e-05
2109,5.412500468082726e-05,0.00012587499804794788
2110,6.64590043015778e-05,0.00015204199007712305
2111,5.787500413134694e-05,0.0001298749994020909
2112,5.2916991990059614e-05,0.00011724999058060348
2113,3.7999998312443495e-05,7.700000423938036e-05
2114,6.133300485089421e-05,0.00014887499855831265
2115,5.5082986364141107e-05,0.000113667018013075
2116,4.90829988848418e-05,0.00010375000420026481
2117,6.079100421629846e-05,0.0001242079888470471
2118,7.654199725948274e-05,0.0001571669999975711
2119,8.433297625742853e-05,0.0001717080012895167
2120,5.745899397879839e-05,0.0001206250162795186
2121,6.679201032966375e-05,0.00013887500972487032
