,LS,BST,LLRBT,BF
8127,0.00012988265219289775,1.3910387183428495e-06,1.8115278008744258e-06,8.46260414168307e-07
8316,0.00012764137341329026,1.4227749021518804e-06,1.812383699136863e-06,8.441359039669463e-07
8505,0.0001290583955882322,1.3840509473918638e-06,1.817095561226437e-06,8.467441411911074e-07
8694,0.00013891745499685544,1.4489669611233226e-06,1.8216247260228756e-06,8.691523764538792e-07
8883,0.0001310589904266777,1.3737393267572337e-06,1.8297252725861079e-06,8.478771185997977e-07
9072,0.00012698116161702458,1.354365884070071e-06,1.8434714816442323e-06,8.339919213957469e-07
9261,0.00012827606255470545,1.38678830950051e-06,1.8635619305706489e-06,8.445269099240183e-07
9450,0.00013048101813583677,1.3903512004250234e-06,1.8715444117049695e-06,8.516529801412733e-07
9639,0.00013179430293256775,1.2703049968535062e-06,1.8736588770797083e-06,8.520012328384119e-07
9828,0.0001322916783702158,1.2754430084429477e-06,1.8683847877273865e-06,8.783401353199274e-07
10017,0.00013836232243092953,1.2753267266249302e-06,1.8813568081946e-06,8.847185254626728e-07
10206,0.00013614190998166765,1.2769472813062849e-06,1.8704132285874782e-06,8.982716399509836e-07
10395,0.00013858276755237148,1.2524663460005177e-06,1.8693289907495362e-06,8.355628073198396e-07
10584,0.00014061332089664125,1.3472850556237573e-06,1.8699856799676878e-06,8.352302653509953e-07
10773,0.00014476908296090336,1.4435255167356463e-06,1.8762921435980621e-06,8.349695217308648e-07
10962,0.0001554259721140608,1.407377032024803e-06,1.8533245380540644e-06,8.45373927513052e-07
11151,0.00014974240699052433,1.4775787606203092e-06,1.8531339052944966e-06,8.523986736790986e-07
11340,0.00014521363360055407,1.417374256528367e-06,1.9944354052305085e-06,8.513206143974574e-07
11529,0.00014633331706837127,1.3867353885904502e-06,1.915663837480846e-06,8.511339226703441e-07
11718,0.00014852484014235573,1.4232660786872474e-06,1.8743343582940758e-06,8.970618711511066e-07
11907,0.00015010174290157444,1.5030713717735142e-06,1.8572713699140544e-06,8.429102108326801e-07
12096,0.00015258820492500833,1.3663442250033585e-06,1.8959380194989093e-06,8.561515191638279e-07
12285,0.00015436301968026257,1.3595030625957415e-06,1.894749755492656e-06,8.569398164373198e-07
12474,0.00015645204844602615,1.456367541873537e-06,1.9015214478579956e-06,8.587689467902304e-07
12663,0.00015609010556870816,1.4896989413408922e-06,1.8863827353257926e-06,8.719180627307351e-07
12852,0.00015684724009997392,1.4733804663250205e-06,1.8919034062141398e-06,8.505726673153289e-07
13041,0.0001576972194656798,1.4830119651528673e-06,1.8926194565661182e-06,8.501300915067486e-07
13230,0.00015888009751706872,1.3625705956455764e-06,1.8992029406010694e-06,8.532479715131976e-07
13419,0.00016269819907643277,1.3435072876478828e-06,1.901513768718877e-06,8.577528973579954e-07
13608,0.00016204151491540562,1.3403076125274694e-06,1.9106357315674834e-06,8.606484134194501e-07
13797,0.00016259365474245588,1.2790457796254153e-06,1.977914752045629e-06,8.621342734373901e-07
13986,0.00017471959667575093,1.2986513694167273e-06,1.9170335705451873e-06,8.609027648771848e-07
14175,0.0001668518803236203,1.3005627487965543e-06,1.918455028325456e-06,8.930274234110609e-07
14364,0.000166753884100509,1.4521001620269424e-06,1.919096327224456e-06,9.069394869217222e-07
14553,0.00016821306076011868,1.5095797999668013e-06,1.9221860058861997e-06,9.201845386996865e-07
14742,0.00016937673759407474,1.5329596545940282e-06,2.008225195272185e-06,9.06942301182025e-07
14931,0.0001705245168691655,1.4388600552300795e-06,1.9308195477180663e-06,8.952670566173732e-07
15120,0.0001717511543666585,1.4811020276141823e-06,1.902188267345207e-06,8.828199944894659e-07
15309,0.00017287850991391294,1.2999289100904257e-06,1.9080904761004612e-06,9.198629493833682e-07
15498,0.00018397936544064944,1.3165250516693116e-06,1.910612405781899e-06,8.577891730130949e-07
15687,0.00017543257595415852,1.3119244035931492e-06,1.9148650628283895e-06,8.467715682137176e-07
15876,0.0001883877114362912,1.3097879741716823e-06,1.9118034626878455e-06,8.779564720723744e-07
16065,0.0001831929218675514,1.3148777908859177e-06,1.914809797591436e-06,9.197662178632043e-07
16254,0.00017838242281134316,1.3929761309655162e-06,1.913158702578635e-06,9.362585361995692e-07
16443,0.0001793052766679299,1.3185776780795204e-06,1.9111220432240345e-06,9.450301049499337e-07
16632,0.000192052391501904,1.3387677528886893e-06,1.9098613453909345e-06,9.362073775397939e-07
16821,0.00020531662210604228,1.5255427383176914e-06,1.913692360026164e-06,9.193508714915962e-07
17010,0.00019105972566774303,1.4960389304478917e-06,1.9120883971982455e-06,9.167115171995322e-07
17199,0.00018587130438557767,1.310243900361206e-06,2.0692505929277304e-06,9.449928627272538e-07
17388,0.0001910294479329498,1.2962310147736598e-06,1.9323402682507256e-06,9.31756691622693e-07
17577,0.00018925390589700312,1.30901504051658e-06,1.903005572326413e-06,9.247264557800025e-07
17766,0.00018507392231669755,1.3131496748553777e-06,1.8967274008233339e-06,9.675528117190671e-07
17955,0.00019011779912585103,1.315503656744547e-06,1.9000592714158493e-06,8.910979409146746e-07
18144,0.00019813542596572892,1.3097702982673132e-06,2.0455642722957178e-06,8.77172585764746e-07
18333,0.00019265628456663545,1.3087688007503064e-06,1.9761613824344967e-06,8.658332741656981e-07
18522,0.00019351100826255738,1.3094110341759723e-06,1.8898865000831836e-06,8.764611332839645e-07
18711,0.00019383475630877352,1.3155734418558144e-06,1.9174612793695487e-06,8.745261504306296e-07
18900,0.00021588413590573868,1.3129974164307937e-06,1.888263868082554e-06,8.869793750943804e-07
