,LS,BST,LLRBT,BF
48,3.6660057958215475e-06,6.584014045074582e-06,3.10409814119339e-05,1.0042014764621854e-05
49,3.91600769944489e-06,9.29197994992137e-06,3.033402026630938e-05,1.645900192670524e-05
50,4.208006430417299e-06,1.775001874193549e-05,3.037499845959246e-05,1.879199407994747e-05
51,4.124973202124238e-06,8.666014764457941e-06,2.662499900907278e-05,1.5082972822710872e-05
52,4.1669991333037615e-06,8.291011909022927e-06,2.9499991796910763e-05,1.7749989638105035e-05
53,4.250003257766366e-06,9.209004929289222e-06,1.937500201165676e-05,1.0499992640689015e-05
54,4.290981451049447e-06,7.750000804662704e-06,2.9499991796910763e-05,1.7000013031065464e-05
55,4.417001036927104e-06,7.750000804662704e-06,3.312499029561877e-05,1.3959011994302273e-05
56,4.66697383671999e-06,9.125011274591088e-06,5.6249991757795215e-05,1.333298860117793e-05
57,4.3330073822289705e-06,1.0000017937272787e-05,3.579101758077741e-05,1.2249976862221956e-05
58,4.62500611320138e-06,8.000002708286047e-06,4.154100315645337e-05,1.4666991773992777e-05
59,4.208995960652828e-06,8.208007784560323e-06,2.195901470258832e-05,1.6582984244450927e-05
60,4.6670029405504465e-06,7.833004929125309e-06,3.254201146773994e-05,1.8915976397693157e-05
61,4.6660134103149176e-06,5.250010872259736e-06,2.9166985768824816e-05,1.291598891839385e-05
62,4.624977009370923e-06,1.2042000889778137e-05,3.23750136885792e-05,1.216601231135428e-05
63,4.582980182021856e-06,8.25000461190939e-06,3.258298966102302e-05,1.4582998119294643e-05
64,4.875008016824722e-06,6.124988431110978e-06,3.1750008929520845e-05,1.3708020560443401e-05
65,5.165988113731146e-06,8.416012860834599e-06,3.2625015592202544e-05,1.2459000572562218e-05
66,5.250010872259736e-06,1.0124989785254002e-05,3.2458017813041806e-05,1.3541983207687736e-05
67,5.041016265749931e-06,8.500006515532732e-06,2.762500662356615e-05,1.2666016118600965e-05
68,5.1670067477971315e-06,9.292009053751826e-06,2.895799116231501e-05,9.833980584517121e-06
69,5.166017217561603e-06,5.95799065195024e-06,3.579101758077741e-05,1.775001874193549e-05
70,5.0000089686363935e-06,9.249983122572303e-06,2.8874987037852407e-05,1.4167017070576549e-05
71,5.1670067477971315e-06,6.374990334734321e-06,3.595798625610769e-05,1.4416000340133905e-05
72,5.333014996722341e-06,1.0167015716433525e-05,3.158298204652965e-05,1.2958014849573374e-05
73,5.499983672052622e-06,8.333998266607523e-06,3.7708989111706614e-05,1.029198756441474e-05
74,5.417008651420474e-06,4.708999767899513e-06,4.0291022742167115e-05,1.5124998753890395e-05
75,5.542009603232145e-06,8.792005246505141e-06,3.1499977922067046e-05,1.3125012628734112e-05
76,5.8340083342045546e-06,9.042007150128484e-06,2.9458024073392153e-05,1.2499978765845299e-05
77,5.999987479299307e-06,9.042007150128484e-06,3.841597936116159e-05,9.749986929818988e-06
78,5.62501372769475e-06,9.374984074383974e-06,3.612501313909888e-05,1.504199462942779e-05
79,6.041984306648374e-06,8.709001122042537e-06,2.9791000997647643e-05,1.287501072511077e-05
80,5.95799065195024e-06,1.1416996130719781e-05,2.9999995604157448e-05,1.2959004379808903e-05
81,5.66698145121336e-06,6.66698906570673e-06,4.0292012272402644e-05,1.0584015399217606e-05
82,6.165995728224516e-06,7.4160052463412285e-06,3.804199513979256e-05,1.937500201165676e-05
83,6.209011189639568e-06,1.987497671507299e-05,4.24169993493706e-05,1.0167015716433525e-05
84,5.5000127758830786e-06,8.458009688183665e-06,3.541700425557792e-05,1.591700129210949e-05
85,6.290996680036187e-06,9.540992323309183e-06,2.995799877680838e-05,1.2874981621280313e-05
86,6.166985258460045e-06,8.457980584353209e-06,3.82089929189533e-05,1.0167015716433525e-05
87,6.542017217725515e-06,1.0540999937802553e-05,2.2541993530467153e-05,1.0500021744519472e-05
88,7.124996045604348e-06,6.417016265913844e-06,4.1916995542123914e-05,1.3499986380338669e-05
89,6.66698906570673e-06,6.95799826644361e-06,3.1208008294925094e-05,1.0374991688877344e-05
90,6.707996362820268e-06,8.99998121894896e-06,3.562498022802174e-05,1.025001984089613e-05
91,6.749993190169334e-06,9.792012860998511e-06,4.183300188742578e-05,1.5375000657513738e-05
92,6.749993190169334e-06,7.499998901039362e-06,3.0167022487148643e-05,1.008401159197092e-05
93,7.208000170066953e-06,4.62500611320138e-06,4.2917003156617284e-05,1.258301199413836e-05
94,7.458002073690295e-06,5.417008651420474e-06,3.7999998312443495e-05,1.0540999937802553e-05
95,9.750016033649445e-06,6.458983989432454e-06,2.7541012968868017e-05,1.2834003427997231e-05
96,7.084017852321267e-06,9.374984074383974e-06,3.9332982851192355e-05,1.2749980669468641e-05
97,7.08398874849081e-06,5.583016900345683e-06,4.866698873229325e-05,1.5666009858250618e-05
98,8.917006198316813e-06,8.750008419156075e-06,3.620801726356149e-05,1.0499992640689015e-05
99,7.124996045604348e-06,7.4169947765767574e-06,4.25000034738332e-05,9.957992006093264e-06
100,7.6669966802001e-06,8.25000461190939e-06,3.166700480505824e-05,1.008401159197092e-05
101,7.541995728388429e-06,9.832991054281592e-06,2.7417001547291875e-05,1.066701952368021e-05
