,BST,BSTRec
96,3.6290992284193635e-05,6.033299723640084e-05
97,5.870801396667957e-05,9.549999958835542e-05
98,5.512501229532063e-05,0.00011250001261942089
99,5.9958023484796286e-05,9.508401853963733e-05
100,3.6250014090910554e-05,6.258400389924645e-05
101,5.5957993026822805e-05,0.00012199999764561653
102,4.445799277164042e-05,8.091700146906078e-05
103,4.9583002692088485e-05,9.308400331065059e-05
104,3.154101432301104e-05,5.8125006034970284e-05
105,5.820801015943289e-05,8.829098078422248e-05
106,5.5917014833539724e-05,8.075000368990004e-05
107,4.325000918470323e-05,7.029200787656009e-05
108,5.079200491309166e-05,5.474998033605516e-05
109,6.262498209252954e-05,0.00010429200483486056
110,2.2916996385902166e-05,4.075001925230026e-05
111,0.00010395899880677462,0.00010825000936165452
112,3.29999893438071e-05,5.6832999689504504e-05
113,4.062501830048859e-05,7.162502151913941e-05
114,3.370799822732806e-05,5.874998169019818e-05
115,3.56250093318522e-05,6.229101563803852e-05
116,3.5083008697256446e-05,6.179200136102736e-05
117,5.745800444856286e-05,0.00010820801253430545
118,3.708299482241273e-05,6.466600461862981e-05
119,3.491700044833124e-05,6.208400009199977e-05
120,5.291702109389007e-05,0.0001027089892886579
121,4.4167012674733996e-05,7.691601058468223e-05
122,4.099999205209315e-05,7.170802564360201e-05
123,5.09160163346678e-05,8.679198799654841e-05
124,4.349998198449612e-05,7.6374999480322e-05
125,2.6583002181723714e-05,4.77090070489794e-05
126,3.433399251662195e-05,6.129199755378067e-05
127,3.579197800718248e-05,6.27910194452852e-05
128,5.1125010941177607e-05,0.00010020899935625494
129,3.1665986170992255e-05,5.7124998420476913e-05
130,3.6707991966977715e-05,6.408299668692052e-05
131,3.47500026691705e-05,6.20420032646507e-05
132,2.345800749026239e-05,4.150002496317029e-05
133,2.6249996153637767e-05,4.7707988414913416e-05
134,3.3666990930214524e-05,6.1166996601969e-05
135,4.904199158772826e-05,8.57920094858855e-05
136,1.9166996935382485e-05,3.591700806282461e-05
137,2.562499139457941e-05,4.729200736619532e-05
138,3.270799061283469e-05,5.7416007621213794e-05
139,4.8542016884312034e-05,8.462497498840094e-05
140,5.654201959259808e-05,0.00010687499889172614
141,4.4665997847914696e-05,7.808301597833633e-05
142,5.4750009439885616e-05,0.00010216599912382662
143,4.3790991185233e-05,7.691598148085177e-05
144,3.56250093318522e-05,6.316701183095574e-05
145,5.49169781152159e-05,0.00010362500324845314
146,4.225000157020986e-05,7.366700447164476e-05
147,2.5957997422665358e-05,4.704200546257198e-05
148,4.941600491292775e-05,8.55830148793757e-05
149,6.0999998822808266e-05,0.00011449999874457717
150,5.9291982324793935e-05,0.00011037499643862247
151,4.499999340623617e-05,7.924999226815999e-05
152,1.9208004232496023e-05,3.566598752513528e-05
153,6.329198367893696e-05,0.00011841699597425759
154,3.795800148509443e-05,6.941700121387839e-05
155,2.983398735523224e-05,5.441700341179967e-05
156,5.8375007938593626e-05,0.00011120797717012465
157,5.395800690166652e-05,0.00012266600970178843
158,3.1750008929520845e-05,7.737500709481537e-05
159,3.2042007660493255e-05,5.7249999372288585e-05
160,4.354200791567564e-05,7.741700392216444e-05
161,5.791700095869601e-05,0.00010983398533426225
162,5.795797915197909e-05,0.00012895799591206014
163,5.6416000006720424e-05,0.00012133299605920911
164,3.38749960064888e-05,6.433299859054387e-05
165,5.270799738354981e-05,0.00010899998596869409
166,3.649998689070344e-05,9.183300426229835e-05
167,3.825000021606684e-05,8.070800686255097e-05
168,3.895797999575734e-05,8.020800305530429e-05
169,3.454202669672668e-05,7.025001104921103e-05
170,3.912497777491808e-05,9.058302384801209e-05
171,4.429099499247968e-05,9.104199125431478e-05
172,3.654099418781698e-05,8.187501225620508e-05
173,4.387498483993113e-05,9.091699030250311e-05
174,2.045798464678228e-05,4.5290973503142595e-05
175,4.270800855010748e-05,9.108299855142832e-05
176,4.9875001423060894e-05,0.00010291600483469665
177,4.737498238682747e-05,9.695798507891595e-05
178,3.825000021606684e-05,7.862498750910163e-05
179,4.6958011807873845e-05,9.287500870414078e-05
180,5.7375000324100256e-05,0.00012395798694342375
181,4.8291985876858234e-05,9.816701640374959e-05
182,5.6125019909814e-05,0.00012316700303927064
183,6.829100311733782e-05,8.7958003859967e-05
184,3.9125006878748536e-05,7.333300891332328e-05
185,4.4167012674733996e-05,7.825001375749707e-05
186,5.0207978347316384e-05,8.108399924822152e-05
187,6.533399573527277e-05,0.00011479199747554958
188,6.120899342931807e-05,0.00012224999954923987
189,5.5374985095113516e-05,8.612498641014099e-05
190,4.320900188758969e-05,7.945799734443426e-05
191,4.7707988414913416e-05,8.858297951519489e-05
192,4.937499761581421e-05,9.81659977696836e-05
193,5.483400309458375e-05,0.00012520799646154046
194,4.374998388811946e-05,8.16670071799308e-05
195,6.279200897552073e-05,0.00015754098421894014
196,6.779099931009114e-05,0.00014625000767409801
197,5.050000618211925e-05,9.279098594561219e-05
198,6.020799628458917e-05,0.00013950001448392868
199,4.0332990465685725e-05,7.095898035913706e-05
200,6.337501690723002e-05,0.00011433297186158597
201,5.2207993576303124e-05,0.000104957987787202
202,5.670799873769283e-05,0.00011049999739043415
203,5.808300920762122e-05,0.00011766699026338756
204,1.8166989320889115e-05,3.63329891115427e-05
205,5.8125006034970284e-05,0.00011795898899435997
206,4.645800800062716e-05,8.629102376289666e-05
207,6.354201468639076e-05,0.00012583300122059882
208,6.0166988987475634e-05,0.00011895797797478735
209,8.954200893640518e-05,0.00013291698996908963
210,5.4791016736999154e-05,7.533299503847957e-05
211,8.516700472682714e-05,0.00012666700058616698
212,4.791701212525368e-05,7.700000423938036e-05
213,6.879100692458451e-05,0.0001054170134011656
214,7.420801557600498e-05,0.00011562500731088221
215,4.42500167991966e-05,7.187502342276275e-05
216,5.8792007621377707e-05,8.499997784383595e-05
217,4.4041022192686796e-05,6.412499351426959e-05
218,4.570800228975713e-05,6.387499161064625e-05
219,7.158401422202587e-05,0.00011062499834224582
220,2.116698306053877e-05,3.954098792746663e-05
221,7.249999907799065e-05,0.0001232499780599028
222,5.745800444856286e-05,6.408299668692052e-05
223,2.9499991796910763e-05,5.487501039169729e-05
224,4.0292012272402644e-05,7.475001621060073e-05
225,3.2042007660493255e-05,6.141600897535682e-05
226,3.604200901463628e-05,6.954101263545454e-05
227,4.4541986426338553e-05,7.929201819933951e-05
228,3.4666998544707894e-05,6.404198938980699e-05
229,5.0166010623797774e-05,0.00010212502093054354
230,6.308400770649314e-05,0.000122333993203938
231,5.895798676647246e-05,0.00011608400382101536
232,3.783300053328276e-05,7.133401231840253e-05
233,4.5374996261671185e-05,8.408399298787117e-05
234,6.26669789198786e-05,0.00012333400081843138
235,4.916702164337039e-05,0.0001024999946821481
236,5.3916010074317455e-05,0.00010887498501688242
237,4.158299998380244e-05,7.716598338447511e-05
238,3.954197745770216e-05,7.512498996220529e-05
239,2.8000009479001164e-05,5.508301546797156e-05
240,7.245902088470757e-05,0.00014016698696650565
241,4.529199213720858e-05,8.370800060220063e-05
242,3.591700806282461e-05,6.979200406931341e-05
243,3.845899482257664e-05,7.187502342276275e-05
244,7.262500002980232e-05,0.0001416669983882457
245,3.983298665843904e-05,7.512498996220529e-05
246,3.895797999575734e-05,7.254202500917017e-05
247,3.187500988133252e-05,6.150000263005495e-05
248,3.733299672603607e-05,7.079201168380678e-05
249,5.6666991440579295e-05,0.00011545800953172147
