,LS,BST,LLRBT,BF
7955,0.00012247480257145137,1.4341655219349704e-06,2.0920415035098655e-06,9.55107324936111e-07
8140,0.00012490012030941732,1.4529297653790735e-06,2.0687402452453287e-06,8.604231017103435e-07
8325,0.00012931065890754343,1.3189442474993133e-06,2.068715445577688e-06,9.039378940734431e-07
8510,0.00012998568811005306,1.4683662181070775e-06,2.067430802501328e-06,9.152834536507726e-07
8695,0.00013188796793965092,1.4396201671793236e-06,2.0178069399003315e-06,8.69211593403592e-07
8880,0.00013650549896095598,1.4600868672217934e-06,2.1524161501967033e-06,8.954685405665718e-07
9065,0.00013948645919599836,1.5070407337363844e-06,2.084131162494011e-06,8.85740053891247e-07
9250,0.00013986901437795354,1.4222108325365624e-06,2.1502566673374232e-06,9.069949924655327e-07
9435,0.0001420888869217896,1.462100649363609e-06,2.1463301333966194e-06,9.134943744406924e-07
9620,0.00014559321173834145,1.4418416278470957e-06,2.1189543602287497e-06,9.736764659131066e-07
9805,0.0001473752600397197,1.5559653300843245e-06,2.1300066012564465e-06,8.806864647707398e-07
9990,0.0001501231691415567,1.5588139222268391e-06,2.1100234733723583e-06,8.457549260245687e-07
10175,0.00015349968717275444,1.466342914473573e-06,2.1360464791399897e-06,8.946664870605556e-07
10360,0.00015570424352409404,1.511515642584669e-06,2.124036305558381e-06,8.935240041806337e-07
10545,0.00015613815701810148,1.5610154481057865e-06,2.0625205270501725e-06,9.54250679052341e-07
10730,0.0001588501685956886,1.5492819905400687e-06,2.162135665416034e-06,8.829800281759112e-07
10915,0.00015851552745032576,1.472736112858861e-06,2.1425538766838677e-06,8.999602014728642e-07
11100,0.00016066192588961144,1.488120451039814e-06,2.140299477956232e-06,8.787369033014145e-07
11285,0.00016294976227506654,1.5500610920711667e-06,2.0071792142858747e-06,8.931432619964311e-07
11470,0.00016398023028960538,1.5462034300755743e-06,2.138488621604757e-06,9.160596501389774e-07
11655,0.0001697291137646337,1.47361849827709e-06,2.1467423557790866e-06,8.834805606582433e-07
11840,0.000172119708293878,1.4746044132294594e-06,2.18227982025491e-06,9.271744457116231e-07
12025,0.00017435699274097013,1.5640286077241148e-06,2.157815076291151e-06,8.687296660121427e-07
12210,0.000179041953326989,1.5589043737278072e-06,2.219933592458042e-06,9.180787617528657e-07
12395,0.0001830498504542122,1.5036458279852063e-06,2.1943909814581274e-06,9.20680435929755e-07
12580,0.00017841654057494885,1.4793730304585002e-06,2.1486621512390605e-06,9.360947216852406e-07
12765,0.00018597949604896846,1.516035216467438e-06,2.1019512456371835e-06,9.113848540470551e-07
12950,0.0001819779415969489,1.5685244286091092e-06,2.154073514548395e-06,9.753063498406646e-07
13135,0.0001826083516742641,1.5192937187064404e-06,2.244380505653013e-06,9.009112345499046e-07
13320,0.00018230084860120652,1.5399918502726412e-06,2.161262011146942e-06,9.390669169946821e-07
13505,0.000184831170353466,1.588247576514857e-06,2.1061909795149205e-06,9.948777626567614e-07
13690,0.00018959204055937092,1.5815139594359682e-06,2.2917574671003114e-06,9.148386723592603e-07
13875,0.00018816388396913648,1.5076844036630397e-06,2.1624843506655153e-06,8.834710071256401e-07
14060,0.00019001010110080585,1.5026834844654307e-06,2.2153118561201415e-06,9.356522633600126e-07
14245,0.00019787539836924967,1.6332120707241493e-06,2.2056694687215972e-06,9.240424249816788e-07
14430,0.00019758314088119382,1.5426823044828046e-06,2.272736858961027e-06,8.883865853481063e-07
14615,0.0001948652466077682,1.550440429795294e-06,2.2795427336417345e-06,9.182478843786574e-07
14800,0.0002028370871520473,1.5062062334645232e-06,2.240594615305372e-06,8.852840636198947e-07
14985,0.00019958257083482016,1.5052205694993155e-06,2.1993894335053383e-06,9.230761564499058e-07
15170,0.00020011059413856287,1.5179489134733967e-06,2.2058602349849743e-06,9.404737480975893e-07
15355,0.00020202565024000243,1.5137303853407501e-06,2.2156106216251987e-06,8.963625141154599e-07
15540,0.0002037670893366064,1.4895868408621862e-06,2.1906641905768476e-06,9.351475335179118e-07
15725,0.00020378811705703718,1.4344160071223837e-06,2.2665743444781375e-06,9.414527422124776e-07
15910,0.00020563049656296267,1.6078263160200156e-06,2.2141948457670596e-06,9.256074207176993e-07
16095,0.0002070120036486673,1.5199997455924067e-06,2.267170738035796e-06,9.705375563865955e-07
16280,0.0002076805112862088,1.5512074625820195e-06,2.1837444745277593e-06,9.223699800396731e-07
16465,0.00020965591544037633,1.530866410984837e-06,2.2375466432336956e-06,8.910941333860296e-07
16650,0.0002097910970883068,1.6215765195121186e-06,2.3020957457756095e-06,9.542816252353679e-07
16835,0.00021445582288642063,1.6202152933105143e-06,2.151375135552104e-06,9.352607767892266e-07
17020,0.00021457140614842535,1.5972260815099975e-06,2.1217582446155608e-06,8.801812329543157e-07
17205,0.00021459048245435394,1.5586989701067635e-06,2.0768267792487228e-06,9.088774923013027e-07
17390,0.00021293818760009637,1.5695068030404526e-06,2.2534005036321256e-06,9.450913084363309e-07
17575,0.00021548272351896682,1.582789753879839e-06,2.1501770616859335e-06,9.446778951998835e-07
17760,0.0002235663363682277,1.5201142064184634e-06,2.2497650133360418e-06,9.232219853310273e-07
17945,0.00022156227967988083,1.4694946724067042e-06,2.2823236500331704e-06,9.106660962378213e-07
18130,0.00022545407427936246,1.5144051616550038e-06,2.106477564132405e-06,9.439695079665666e-07
18315,0.00021860992530608602,1.5600835434545617e-06,2.2304889910487e-06,9.173612108180693e-07
18500,0.0002217382581748598,1.5479741551819334e-06,2.1017655364981073e-06,8.984037019192762e-07
