,BST,BSTRec
66,4.237500252202153e-05,8.670799434185028e-05
67,3.541700425557792e-05,0.00012162499479018152
68,4.7124980483204126e-05,0.00019174997578375041
69,3.3459014957770705e-05,7.279100827872753e-05
70,3.549997927621007e-05,6.591598503291607e-05
71,3.4083001082763076e-05,6.445799954235554e-05
72,4.824998904950917e-05,8.787499973550439e-05
73,3.854100941680372e-05,7.212499622255564e-05
74,3.837500116787851e-05,6.699998630210757e-05
75,4.3958978494629264e-05,7.979100337252021e-05
76,5.01670001540333e-05,5.666702054440975e-05
77,4.2458996176719666e-05,7.52079940866679e-05
78,9.024998871609569e-05,7.18749943189323e-05
79,4.274997627362609e-05,7.10829917807132e-05
80,5.9582991525530815e-05,8.56249826028943e-05
81,4.6542001655325294e-05,8.04169976618141e-05
82,4.8667017836123705e-05,8.704100036993623e-05
83,4.483401426114142e-05,7.258300320245326e-05
84,5.299999611452222e-05,8.529200567863882e-05
85,3.108300734311342e-05,5.720899207517505e-05
86,4.141597310081124e-05,6.51249720249325e-05
87,4.6833010856062174e-05,6.562500493600965e-05
88,4.229097976349294e-05,7.833298877812922e-05
89,3.999998443759978e-05,6.562497583217919e-05
90,4.0332990465685725e-05,6.412499351426959e-05
91,4.154100315645337e-05,7.695800741203129e-05
92,5.166599294170737e-05,8.608301868662238e-05
93,5.808300920762122e-05,8.800000068731606e-05
94,4.2374973418191075e-05,6.370802293531597e-05
95,5.254099960438907e-05,0.00011070800246670842
96,4.670899943448603e-05,7.854201248846948e-05
97,5.950001650489867e-05,0.00010400000610388815
98,1.983300899155438e-05,3.5874982131645083e-05
99,4.341697786003351e-05,6.487499922513962e-05
100,3.8416008464992046e-05,7.141599780879915e-05
101,4.458401235751808e-05,7.862498750910163e-05
102,5.1875016652047634e-05,8.545900345779955e-05
103,4.649997572414577e-05,7.062501390464604e-05
104,5.066697485744953e-05,7.325000478886068e-05
105,3.3958000130951405e-05,6.216700421646237e-05
106,5.454200436361134e-05,7.60830007493496e-05
107,3.687501884996891e-05,6.479199510067701e-05
108,5.5208016419783235e-05,0.00010695899254642427
109,3.291599568910897e-05,5.77080063521862e-05
110,4.9708993174135685e-05,7.720800931565464e-05
111,4.120898665860295e-05,7.333297980949283e-05
112,3.520800964906812e-05,5.8457982959225774e-05
113,3.91670037060976e-05,6.57079799566418e-05
114,4.266700125299394e-05,7.79579859226942e-05
115,6.179200136102736e-05,0.00011229098890908062
116,4.2166997445747256e-05,7.020801422186196e-05
117,4.1417020838707685e-05,7.700000423938036e-05
118,4.266700125299394e-05,7.287500193342566e-05
119,4.675000673159957e-05,7.049998384900391e-05
120,5.358300404623151e-05,8.57090053614229e-05
121,4.3208012357354164e-05,7.808301597833633e-05
122,4.00420103687793e-05,6.495800334960222e-05
123,4.595797508955002e-05,8.312499267049134e-05
124,4.608297604136169e-05,8.266599616035819e-05
125,3.89580090995878e-05,6.491699605248868e-05
126,4.791599349118769e-05,7.379200542345643e-05
127,3.4500000765547156e-05,6.241598748601973e-05
128,3.454199759289622e-05,4.695798270404339e-05
129,5.279199103824794e-05,0.00010379200102761388
130,4.4540996896103024e-05,7.879198528826237e-05
131,4.762498429045081e-05,7.958299829624593e-05
132,5.166701157577336e-05,8.279201574623585e-05
133,3.412499791011214e-05,6.187497638165951e-05
134,3.816699609160423e-05,6.295798812061548e-05
135,3.879200085066259e-05,6.979200406931341e-05
136,4.029198316857219e-05,7.237499812617898e-05
137,3.995798761025071e-05,6.466600461862981e-05
138,5.583398160524666e-05,8.58750136103481e-05
139,3.67090106010437e-05,6.487499922513962e-05
140,4.470901330932975e-05,7.404200732707977e-05
141,4.700000863522291e-05,7.554100011475384e-05
142,4.57499991171062e-05,8.216701098717749e-05
143,5.033399793319404e-05,8.900000830180943e-05
144,5.783297820016742e-05,8.958400576375425e-05
145,5.183299072086811e-05,0.00010279199341312051
146,4.7666020691394806e-05,8.858300861902535e-05
147,3.549997927621007e-05,6.324998685158789e-05
148,4.095799522474408e-05,6.416699034161866e-05
149,3.933301195502281e-05,7.279199780896306e-05
150,5.34169957973063e-05,0.000105334009276703
151,0.00013870900147594512,8.80839943420142e-05
152,3.2666983315721154e-05,6.266700802370906e-05
153,5.808298010379076e-05,0.00011274998541921377
154,4.8250018153339624e-05,8.308299584314227e-05
155,4.462499055080116e-05,8.004100527614355e-05
